,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
10,10,1985,0,LAC,1610612746,"BENOIT BENJAMIN, JUNIOR BRIDGEMAN, MICHAEL CAGE, JEFF CROSS, JAMES DONALDSON, FRANKLIN EDWARDS, LANCASTER GORDON, MARQUES JOHNSON, OZELL JONES, CEDRIC MAXWELL, JAY MURPHY, KURT NIMPHIUS, NORM NIXON, DEREK SMITH, JIM THOMAS, DARNELL VALENTINE, RORY WHITE, JAMAAL WILKES",18,19691.0,3384,7147,7.537,64.0,229.0,2.658,2062,2675,12.636,1151.0,2246.0,3397,1964,692.0,498.0,1466.0,1919,8894,372.2,62.2,132.6,7.537,1.1,3.8,2.658,39.7,52.1,12.636,21.0,42.4,63.4,35.5,13.1,10.3,29.9,38.6,165.2,8639.0,21.058960946625362,0.5342383469485824,0.4779627815866797
11,11,1985,0,LAL,1610612747,"KAREEM ABDUL-JABBAR, MICHAEL COOPER, A.C. GREEN, PETUR GUDMUNDSSON, JEROME HENDERSON, MAGIC JOHNSON, MITCH KUPCHAK, RONNIE LESTER, MAURICE LUCAS, MIKE MCGEE, CHUCK NEVITT, KURT RAMBIS, BYRON SCOTT, LARRY SPRIGGS, JAMES WORTHY",15,19830.0,3834,7343,7.614,138.0,409.0,2.008,1812,2329,10.476,1101.0,2555.0,3656,2433,693.0,419.0,1449.0,2031,9618,296.9,57.4,110.6,7.614,1.8,5.4,2.008,28.0,36.4,10.476,17.7,39.1,57.1,34.9,10.3,6.300000000000001,23.5,33.5,144.5,8715.76,21.097149773071102,0.5747057755002534,0.5315266239956421
12,12,1985,0,MIL,1610612749,"RANDY BREUER, TERRY CUMMINGS, CHARLIE DAVIS, KENNY FIELDS, MIKE GLENN, CRAIG HODGES, EARL JONES, ALTON LISTER, PAUL MOKESKI, SIDNEY MONCRIEF, RICKY PIERCE, PAUL PRESSEY, JERRY REYNOLDS, DERRICK ROWLAND",14,19077.0,3488,7057,6.617,121.0,367.0,1.708,2007,2636,10.369,1155.0,2330.0,3485,2088,783.0,457.0,1313.0,2119,9104,272.3,48.5,99.4,6.617,1.8000000000000005,5.3,1.708,28.1,36.8,10.369,15.9,32.8,48.7,29.5,10.6,5.9,18.3,30.7,127.0,8374.84,21.072093096398806,0.553984256721562,0.5028340654669123
13,13,1985,0,NJN,1610612751,"OTIS BIRDSONG, BOBBY CATTAGE, DARWIN COOK, DARRYL DAWKINS, MIKE GMINSKI, MICKEY JOHNSON, YVON JOSEPH, ALBERT KING, MIKE O'KOREN, KELVIN RANSEY, MICHEAL RAY RICHARDSON, JEFF TURNER, BUCK WILLIAMS, RAY WILLIAMS",14,19776.0,3545,7285,6.023,43.0,212.0,1.686,1810,2396,10.814,1180.0,2478.0,3658,2127,748.0,341.0,1554.0,2123,8943,300.4,53.1,111.2,6.023,0.6000000000000001,3.5,1.686,30.9,40.0,10.814,17.1,35.3,52.5,32.6,11.9,4.9,24.2,34.9,137.8,8713.24,21.14864077669903,0.536199941481478,0.48956760466712423
14,14,1985,0,NYK,1610612752,"JAMES BAILEY, KEN BANNISTER, BUTCH CARTER, BILL CARTWRIGHT, FRED COFIELD, PAT CUMMINGS, PATRICK EWING, KEN GREEN, ERNIE GRUNFELD, CHRIS MCNEALY, LOUIS ORR, RORY SPARROW, BOB THORNTON, TRENT TUCKER, DARRELL WALKER, GERALD WILKINS",16,19805.0,3239,7034,7.118,82.0,239.0,1.607,1534,2237,11.127,1081.0,2170.0,3251,1877,714.0,308.0,1408.0,2213,8094,351.8,56.2,122.2,7.118,1.1,3.6,1.607,29.0,43.0,11.127,22.0,45.7,67.7,31.4,12.5,6.1000000000000005,27.5,42.2,142.4,8345.279999999999,20.225874274173187,0.504721710890615,0.4663065112311629
15,15,1985,0,PHL,1610612755,"CHARLES BARKLEY, TERRY CATLEDGE, MAURICE CHEEKS, JULIUS ERVING, KENNY GREEN, CLEMON JOHNSON, BOBBY JONES, MOSES MALONE, BOB MCADOO, PERRY MOSS, GREG STOKES, PAUL THOMPSON, SEDALE THREATT, ANDREW TONEY, VOISE WINTERS, MICHAEL YOUNG",16,19414.0,3373,6906,6.656,38.0,195.0,1.152,2098,2770,10.001,1317.0,2359.0,3676,1941,848.0,490.0,1548.0,1766,8882,320.6,54.7,119.4,6.656,0.5,3.4,1.152,31.7,42.6,10.001,20.6,36.8,57.2,29.3,12.8,7.7,25.3,30.4,141.70000000000002,8355.8,20.659235603172966,0.5465980701063411,0.491167101071532
16,16,1985,0,PHX,1610612756,"ALVAN ADAMS, WALTER DAVIS, DEVIN DURRANT, JAMES EDWARDS, ROD FOSTER, GEORGI GLOUCHKOV, MICHAEL HOLTON, JAY HUMPHRIES, CHARLES JONES, LARRY NANCE, ED PINCKNEY, CHARLIE PITTMAN, RICK ROBEY, MIKE SANDERS, BERNARD THOMPSON, NICK VANOS",16,19599.0,3492,6934,7.258,35.0,173.0,1.856,1929,2653,10.542,1031.0,2429.0,3460,2246,768.0,379.0,1729.0,2242,8948,336.7,56.0,118.3,7.258,0.5,3.1,1.856,30.3,44.0,10.542,18.0,42.1,60.1,36.7,12.4,6.2,29.5,40.9,143.0,8799.32,21.550454615031377,0.5522556817901281,0.50612921834439
17,17,1985,0,POR,1610612757,"SAM BOWIE, KENNY CARR, STEVE COLTER, CLYDE DREXLER, KEN JOHNSON, CALDWELL JONES, JEROME KERSEY, BRIAN MARTIN, JIM PAXSON, TERRY PORTER, MYCHAL THOMPSON, KIKI VANDEWEGHE",12,19121.0,3518,7075,5.868,73.0,272.0,1.283,2071,2699,8.135,1133.0,2264.0,3397,2041,810.0,355.0,1456.0,2127,9180,272.1,49.2,99.1,5.868,1.0,3.5,1.283,29.0,38.4,8.135,16.7,34.2,50.8,28.1,11.0,5.9,20.4,31.4,127.9,8585.56,21.552579885989225,0.5555179024418583,0.5024028268551237
18,18,1985,0,SAC,1610612758,"MICHAEL ADAMS, MIKE BRATZ, DAVID COOKE, LARRY DREW, CARL HENRY, EDDIE JOHNSON, RICH KELLEY, JOE KLEINE, MARK OLBERDING, REGGIE THEUS, LASALLE THOMPSON, OTIS THORPE, TERRY TYLER, MIKE WOODSON",14,19780.0,3538,7220,6.449,30.0,134.0,1.534,1818,2338,10.381,1135.0,2377.0,3512,2304,602.0,388.0,1513.0,2134,8924,275.4,47.5,98.3,6.449,0.4,2.3000000000000003,1.534,24.6,32.6,10.381,15.9,32.4,48.4,31.4,9.3,5.2,20.5,30.1,120.1,8626.72,20.934406471183014,0.5409324113316976,0.4921052631578947
19,19,1985,0,SAN,1610612759,"MIKE BRITTAIN, JEFF COOK, TYRONE CORBIN, ARTIS GILMORE, DAVID GREENWOOD, ALFREDRICK HUGHES, MARC IAVARONI, STEVE JOHNSON, JEFF LAMP, WES MATTHEWS, MIKE MITCHELL, JOHNNY MOORE, ALVIN ROBERTSON, JON SUNDVOLD, JEFF WILKINS",15,19266.0,3527,6931,7.333,44.0,188.0,1.379,1809,2443,10.61,1051.0,2370.0,3421,2134,770.0,384.0,1543.0,2029,8907,327.3,57.1,113.7,7.333,0.7,3.5,1.379,28.9,39.7,10.61,17.4,39.9,57.6,37.0,13.2,6.2,25.3,36.3,143.5,8497.92,21.172021177203362,0.5562758558666586,0.5120473236185255
20,20,1985,0,SEA,1610612760,"FRANK BRICKOWSKI, TOM CHAMBERS, GERALD HENDERSON, ROD HIGGINS, GEORGE JOHNSON, TIM MCCORMICK, XAVIER MCDANIEL, MIKE PHELPS, DAVID POPE, JACK SIKMA, RICKY SOBERS, ALEX STIVRINS, DANNY VRANES, AL WOOD, DANNY YOUNG",15,19923.0,3334,7057,6.797,79.0,300.0,3.411,1815,2331,10.261,1144.0,2253.0,3397,1977,745.0,295.0,1400.0,2166,8562,279.5,45.3,97.1,6.797,1.2000000000000002,4.3,3.411,24.8,32.9,10.261,16.7,31.1,48.0,26.6,9.9,4.5,19.8,31.7,116.2,8338.64,20.09008281885258,0.5296536775113082,0.47803599263142976
21,21,1985,0,UTH,1610612762,"THURL BAILEY, ADRIAN DANTLEY, MARK EATON, RICKEY GREEN, BOB HANSEN, STEVE HAYES, KARL MALONE, PACE MANNION, FRED ROBERTS, CAREY SCURRY, JOHN STOCKTON",11,18814.0,3318,6756,5.229,35.0,169.0,1.517,1866,2598,7.458,1005.0,2315.0,3320,2142,704.0,652.0,1443.0,1897,8537,242.7,42.8,87.10000000000001,5.229,0.4,2.2,1.517,24.3,33.7,7.458,13.0,29.700000000000003,42.6,27.2,8.9,8.2,18.5,24.7,110.3,8337.119999999999,21.270424152227065,0.5403766495508361,0.4937092954410894
22,22,1985,0,WAS,1610612764,"MANUTE BOL, DUDLEY BRADLEY, DARREN DAYE, CLAUDE GREGORY, FRANK JOHNSON, GEORGE JOHNSON, CHARLES JONES, JEFF MALONE, KEVIN MCKENNA, TOM MCMILLEN, CLIFF T. ROBINSON, DAN ROUNDFIELD, JEFF RULAND, FREEMAN WILLIAMS, GUS WILLIAMS, LEON WOOD",16,19447.0,3241,6980,7.106,114.0,400.0,2.531,1671,2242,11.047,1038.0,2390.0,3428,1719,616.0,705.0,1284.0,1743,8267,335.5,57.2,125.3,7.106,3.0,9.5,2.531,31.1,41.8,11.047,18.4,39.2,57.7,32.8,11.5,9.7,24.9,30.5,148.9,8212.48,20.27042937213966,0.5188615298099035,0.4724928366762178
