,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
16,16,2001,0,MIN,1610612750,"WILLIAM AVERY, CHAUNCEY BILLUPS, TERRELL BRANDON, MAURICE EVANS, KEVIN GARNETT, DEAN GARRETT, FELIPE LOPEZ, SAM MITCHELL, RASHO NESTEROVIC, ROBERT PACK, ANTHONY PEELER, JOE SMITH, WALLY SZCZERBIAK, GARY TRENT, LOREN WOODS",15,19479.0,3137,6788,6.392,396,1046,3.532,1373,1722,10.734,1028,2508,3536,1986,518,424,1051,1695,8043,294.4,45.8,101.5,6.392,5.2,14.6,3.532,20.5,25.7,10.734,14.6,36.1,50.7,33.7,8.5,5.9,16.0,26.7,117.5,7568.68,18.650682273217313,0.5329539551107388,0.49130819092516204
17,17,2001,0,NJN,1610612751,"BRANDON ARMSTRONG, JASON COLLINS, DERRICK DIAL, STEVE GOODRICH, LUCIOUS HARRIS, RICHARD JEFFERSON, ANTHONY JOHNSON, JASON KIDD, KERRY KITTLES, TODD MACCULLOCH, DONNY MARSHALL, KENYON MARTIN, BRIAN SCALABRINE, REGGIE SLATER, KEITH VAN HORN, AARON WILLIAMS",16,19830.0,3042,6816,7.019,403,1194,3.827,1402,1907,11.424,1039,2515,3554,1990,716,490,1169,1734,7889,291.0,42.7,97.6,7.019,5.199999999999999,16.0,3.827,20.1,27.3,11.424,15.0,36.1,51.3,28.3,10.4,6.9,17.1,26.6,110.7,7785.08,18.844369137670196,0.5152787430046453,0.4758656103286385
18,18,2001,0,NYK,1610612752,"SHANDON ANDERSON, MARCUS CAMBY, HOWARD EISLEY, OTHELLA HARRINGTON, ALLAN HOUSTON, MARK JACKSON, TRAVIS KNIGHT, LAVOR POSTELL, LARRY ROBINSON, FELTON SPENCER, LATRELL SPREWELL, KURT THOMAS, CHARLIE WARD, CLAR. WEATHERSPOON",14,19807.0,2817,6520,5.453,474,1344,2.897,1406,1786,9.758,876,2458,3334,1720,558,288,1155,1800,7514,309.1,42.1,99.5,5.453,7.1,19.9,2.897,21.5,28.1,9.758,14.6,40.8,55.4,24.8,9.0,5.4,17.4,29.5,112.7,7584.84,18.38099257838138,0.514246137336706,0.46840490797546014
19,19,2001,0,ORL,1610612753,"DARRELL ARMSTRONG, DEE BROWN, ANDREW DECLERCQ, PATRICK EWING, PAT GARRITY, HORACE GRANT, GRANT HILL, TROY HUDSON, STEVEN HUNTER, JAREN JACKSON, TRACY MCGRADY, MIKE MILLER, BO OUTLAW, DON REID, JERYL SASSER, MONTY WILLIAMS",16,19210.0,3045,6781,6.866,601,1606,2.309,1444,1913,10.588,915,2359,3274,1775,645,376,1071,1654,8135,333.8,49.8,113.6,6.866,8.7,24.8,2.309,25.3,33.9,10.588,16.5,42.9,59.0,29.0,11.2,6.7,19.4,29.9,133.6,7778.72,19.436676730869337,0.5336021787498425,0.49336381064739715
20,20,2001,0,PHI,1610612755,"RAJA BELL, CORIE BLOUNT, IRA BOWMAN, DAMONE BROWN, SPEEDY CLAXTON, DERRICK COLEMAN, VONTEEGO CUMMINGS, SAMUEL DALEMBERT, MATT GEIGER, MATT HARPRING, ALLEN IVERSON, TIM JAMES, ALVIN JONES, DERRICK MCKEY, AARON MCKIE, DIKEMBE MUTOMBO, MICHAEL RUFFIN, ERIC SNOW",18,19629.0,2784,6394,7.545,214,713,2.513,1624,2084,11.27,1086,2526,3612,1633,701,361,1173,1626,7406,345.6,47.5,109.8,7.545,3.8,12.5,2.513,26.4,34.9,11.27,19.2,42.4,61.5,27.5,12.7,6.8,20.6,29.9,125.0,7397.96,18.090686229558308,0.5064998303916312,0.4521426337191117
21,21,2001,0,PHX,1610612756,"CHARLIE BELL, JUD BUECHLER, VINNY DEL NEGRO, TONY DELK, ALTON FORD, TOM GUGLIOTTA, ANFERNEE HARDAWAY, DAN MAJERLE, STEPHON MARBURY, SHAWN MARION, RODNEY ROGERS, DANIEL SANTIAGO, JAKE TSAKALIDIS, JAKE VOSKUHL, JOHN WALLACE",15,16758.0,2770,6233,6.296,327,1010,3.013,1168,1488,9.504,900,2116,3016,1558,568,306,1014,1517,7035,284.8,44.5,102.1,6.296,5.6,18.2,3.013,17.9,22.4,9.504,14.7,36.3,51.0,24.7,8.6,5.0,17.0,27.5,112.5,7001.72,20.055051915503043,0.5106914915240457,0.47064014118402053
22,22,2001,0,POR,1610612757,"DEREK ANDERSON, ERICK BARKLEY, RUBEN BOUMTJE-BOUMTJE, RICK BRUNSON, MITCHELL BUTLER, DALE DAVIS, CHRIS DUDLEY, SHAWN KEMP, STEVE KERR, RUBEN PATTERSON, SCOTTIE PIPPEN, ZACH RANDOLPH, DAMON STOUDAMIRE, RASHEED WALLACE, BONZI WELLS",15,19825.0,3004,6671,6.521,466,1318,3.44,1451,1901,11.165,1085,2444,3529,1926,702,368,1117,1613,7925,298.2,43.7,97.7,6.521,6.6,18.9,3.44,21.2,28.2,11.165,16.2,35.7,52.2,29.4,10.7,5.5,17.1,25.6,115.0,7539.4400000000005,18.254381841109712,0.5278097460652366,0.48523459751161746
23,23,2001,0,SAC,1610612758,"MIKE BIBBY, CHUCKY BROWN, DOUG CHRISTIE, MATEEN CLEAVES, VLADE DIVAC, LAWRENCE FUNDERBURKE, BOBBY JACKSON, SCOT POLLARD, BRENT PRICE, JABARI SMITH, PEJA STOJAKOVIC, HEDO TURKOGLU, GERALD WALLACE, CHRIS WEBBER",14,19757.0,3267,7003,6.107,426,1160,2.878,1618,2154,9.811,1013,2702,3715,1958,741,375,1095,1560,8578,284.5,47.8,103.0,6.107,5.7,16.1,2.878,23.4,31.8,9.811,15.3,39.5,54.7,28.1,10.7,5.8,16.4,23.7,124.5,8032.76,19.515740243964167,0.5394452857336909,0.4969298871912038
24,24,2001,0,SAS,1610612759,"BRUCE BOWEN, MARK BRYANT, ANTONIO DANIELS, TIM DUNCAN, DANNY FERRY, JASON HART, STEPHEN JACKSON, AMAL MCCASKILL, TONY PARKER, CHEROKEE PARKS, TERRY PORTER, DAVID ROBINSON, MALIK ROSE, CHARLES SMITH, STEVEN SMITH",15,19849.0,2913,6363,6.583,438,1211,3.013,1668,2249,10.686,907,2566,3473,1643,625,537,1133,1575,7932,294.8,41.8,92.6,6.583,6.6,18.8,3.013,22.8,31.2,10.686,13.4,36.3,49.8,23.6,10.1,7.6,17.0,25.6,113.4,7578.56,18.326912187011942,0.5394039627014264,0.49222065063649223
25,25,2001,0,SEA,1610612760,"VIN BAKER, BRENT BARRY, CALVIN BOOTH, PREDRAG DROBNJAK, ANTONIO HARVEY, JEROME JAMES, RASHARD LEWIS, RANDY LIVINGSTON, ART LONG, DESMOND MASON, OLUMIDE OYEDEJI, GARY PAYTON, VLADIMIR RADMANOVIC, ANSU SESAY, EARL WATSON, SHAMMOND WILLIAMS",16,19827.0,3131,6681,7.196,489,1292,2.805,1263,1672,11.509,968,2333,3301,1926,698,364,1085,1732,8014,339.5,51.0,111.2,7.196,6.9,18.5,2.805,21.6,28.7,11.509,18.6,39.5,57.9,30.7,11.1,7.4,17.9,33.2,130.2,7533.68,18.238595854138296,0.5402686916517903,0.5052387367160605
26,26,2001,0,TOR,1610612761,"CARLOS ARROYO, MICHAEL BRADLEY, VINCE CARTER, CHRIS CHILDS, KEON CLARK, DELL CURRY, ANTONIO DAVIS, JERMAINE JACKSON, ERIC MONTROSS, TRACY MURRAY, MAMADOU N'DIAYE, HAKEEM OLAJUWON, MORRIS PETERSON, MICHAEL STEWART, ALVIN WILLIAMS, JEROME WILLIAMS",16,19704.0,2908,6701,7.09,386,1105,2.576,1264,1711,11.034,1112,2327,3439,1775,686,454,1106,1770,7466,322.90000000000003,46.6,107.5,7.09,6.4,18.2,2.576,21.1,28.8,11.034,18.7,37.3,55.8,28.4,11.0,7.5,17.9,30.8,121.0,7447.84,18.143337393422655,0.5008156869479355,0.4627667512311595
27,27,2001,0,UTA,1610612762,"JOHN AMAECHI, JARRON COLLINS, JOHN CROTTY, ANDREI KIRILENKO, RUSTY LARUE, QUINCY LEWIS, KARL MALONE, DONYELL MARSHALL, GREG OSTERTAG, SCOTT PADGETT, BRYON RUSSELL, JOHN STARKS, DESHAWN STEVENSON, JOHN STOCKTON",14,19827.0,2869,6374,6.102,280,842,3.357,1853,2430,10.423,1109,2349,3458,1999,749,523,1290,1971,7871,300.2,42.8,95.8,6.102,4.6,13.6,3.357,26.6,34.8,10.423,16.3,34.4,50.5,29.9,10.9,7.5,19.5,30.8,116.5,7624.2,18.457739446209715,0.5287376397248496,0.472074050831503
28,28,2001,0,WAS,1610612764,"COURTNEY ALEXANDER, KWAME BROWN, HUBERT DAVIS, RICHARD HAMILTON, BRENDAN HAYWOOD, POPEYE JONES, MICHAEL JORDAN, CHRISTIAN LAETTNER, TYRONN LUE, TYRONE NESBY, BOBBY SIMMONS, ETAN THOMAS, JAHIDI WHITE, CHRIS WHITNEY",14,19729.0,2938,6664,6.357,305,786,3.28,1428,1866,10.404,1055,2393,3448,1715,570,354,999,1763,7609,313.9,46.9,106.5,6.357,4.6000000000000005,11.8,3.28,22.9,29.8,10.404,16.5,37.9,54.5,26.5,9.1,5.8,16.1,27.6,121.3,7429.04,18.074606923817733,0.5082805168709853,0.4637605042016807
