,Unnamed: 0,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG,Possessions,Pace,TS%,eFG%
10,10,1991,0,IND,1610612754,"DALE DAVIS, GREG DREILING, VERN FLEMING, SEAN GREEN, GEORGE MCCLOUD, REGGIE MILLER, CHUCK PERSON, MIKE SANDERS, DETLEF SCHREMPF, RIK SMITS, LASALLE THOMPSON, KENNY WILLIAMS, MICHEAL WILLIAMS, RANDY WITTMAN",14,19925.0,3495,7074,6.753,333.0,940.0,3.079,1868,2358,10.151,1074,2555,3629,2394,705,393,1372.0,2128,9191,278.7,48.1,98.2,6.753,4.4,12.4,3.079,24.9,31.9,10.151,15.0,35.3,50.5,32.8,9.7,5.9,19.1,30.4,125.5,8409.52,20.258818569636137,0.5665399333293883,0.5175996607294318
11,11,1991,0,LAC,1610612746,"TONY BROWN, LANARD COPELAND, JAMES EDWARDS, LERON ELLIS, GARY GRANT, RON HARPER, BO KIMBLE, DANNY MANNING, KEN NORMAN, ELLIOT PERRY, OLDEN POLYNICE, DAVID RIVERS, DOC RIVERS, CHARLES SMITH, LOY VAUGHT",15,18901.0,3261,6856,6.511,124.0,440.0,2.449,1550,2164,10.727,1116,2342,3458,1898,782,493,1205.0,1817,8196,289.6,48.3,104.4,6.511,2.0,7.5,2.449,24.2,33.4,10.727,16.7,34.7,51.3,28.9,12.8,7.7,19.6,29.2,122.9,7897.16,20.055218242421034,0.5248355566484293,0.4846849474912485
12,12,1991,0,LAL,1610612747,"DEMETRIUS CALIP, ELDEN CAMPBELL, VLADE DIVAC, A.C. GREEN, JACK HALEY, KEITH OWENS, SAM PERKINS, CLIFF T. ROBINSON, BYRON SCOTT, TONY SMITH, TERRY TEAGLE, SEDALE THREATT, JAMES WORTHY",13,18978.0,3071,6716,5.393,117.0,429.0,2.02,1711,2224,9.675,1124,2125,3249,1701,735,388,986.0,1447,7970,293.4,46.7,104.2,5.393,1.6,6.8,2.02,26.0,33.7,9.675,17.7,33.8,51.6,26.8,11.5,5.9,16.4,23.3,121.2,7556.56,19.1123869743914,0.5178983593603792,0.4659767718880286
13,13,1991,0,MIA,1610612748,"KEITH ASKINS, MILOS BABIC, WILLIE BURTON, BIMBO COLES, SHERMAN DOUGLAS, KEVIN EDWARDS, ALEC KESSLER, GRANT LONG, ALAN OGG, GLEN RICE, RONY SEIKALY, STEVEN SMITH, JON SUNDVOLD",13,18625.0,3083,6629,5.947,250.0,720.0,3.137,1778,2249,9.113,1144,2254,3398,1561,613,360,1241.0,1712,8194,275.4,45.2,96.7,5.947,3.8,10.2,3.137,25.0,31.7,9.113,15.9,31.7,47.4,25.8,9.0,5.0,18.9,26.3,118.8,7715.56,19.884396241610737,0.5377656670026881,0.4839342283904058
14,14,1991,0,MIL,1610612749,"FRANK BRICKOWSKI, LESTER CONNER, DALE ELLIS, JEFF GRAYER, STEVE HENSON, JAY HUMPHRIES, LARRY KRYSTKOWIAK, BRAD LOHAUS, MOSES MALONE, DAVE POPSON, FRED ROBERTS, ALVIN ROBERTSON, DAN SCHAYES",13,19874.0,3320,7215,5.828,371.0,1005.0,3.582,1595,2102,9.473,1296,2169,3465,2018,863,317,1304.0,1903,8606,271.4,44.7,97.5,5.828,4.8,13.7,3.582,21.4,28.4,9.473,17.5,30.2,47.7,27.7,11.9,4.6000000000000005,18.4,27.4,115.9,8147.88,19.678889000704437,0.5286318717229247,0.48586278586278586
15,15,1991,0,MIN,1610612750,"RANDY BREUER, SCOTT BROOKS, MYRON BROWN, TONY CAMPBELL, TYRONE CORBIN, TELLIS FRANK, GERALD GLASS, LUC LONGLEY, SAM MITCHELL, TOD MURPHY, POOH RICHARDSON, FELTON SPENCER, DOUG WEST",13,17542.0,2968,6447,6.211,122.0,377.0,2.534,1176,1599,8.453,1031,1826,2857,1922,570,418,987.0,1692,7234,279.5,45.8,99.9,6.211,1.8,5.5,2.534,19.8,26.8,8.453,16.8,31.4,48.3,29.2,9.1,6.9,16.6,28.3,113.7,7106.56,19.445609394595827,0.5058345080665011,0.46983092911431673
16,16,1991,0,NJN,1610612751,"RAFAEL ADDISON, KENNY ANDERSON, MOOKIE BLAYLOCK, SAM BOWIE, JUD BUECHLER, DERRICK COLEMAN, CHRIS DUDLEY, DAVE FEITL, TATE GEORGE, DOUG LEE, TERRY MILLS, CHRIS MORRIS, DRAZEN PETROVIC",13,19780.0,3473,7580,5.842,224.0,670.0,2.791,1471,2009,8.643,1512,2392,3904,1937,736,615,1354.0,1834,8641,285.8,49.9,108.7,5.842,3.0,9.2,2.791,20.4,27.9,8.643,21.7,33.1,54.6,28.1,11.2,8.8,19.5,25.9,123.0,8305.96,20.156020222446912,0.5104584615239203,0.4729551451187335
17,17,1991,0,NYK,1610612752,"GREG ANTHONY, PATRICK EDDIE, PATRICK EWING, MARK JACKSON, ANTHONY MASON, TIM MCCORMICK, XAVIER MCDANIEL, CARLTON MCKINNEY, CHARLES OAKLEY, BRIAN QUINNETT, JOHN STARKS, KIKI VANDEWEGHE, GERALD WILKINS",13,19710.0,3295,6902,5.531,200.0,616.0,2.355,1493,2037,7.888,1177,2463,3640,2120,632,375,1195.0,1884,8283,260.1,43.6,95.2,5.531,2.7,8.5,2.355,19.0,26.1,7.888,15.1,32.3,47.2,26.7,8.1,4.8,15.1,25.7,109.0,7816.28,19.03508066971081,0.5310786481121478,0.4918864097363083
18,18,1991,0,ORL,1610612753,"MARK ACRES, NICK ANDERSON, ANTHONY BOWIE, TERRY CATLEDGE, CHRIS CORCHIANI, BISON DELE, GREG KITE, JERRY REYNOLDS, STANLEY ROBERTS, DENNIS SCOTT, SCOTT SKILES, OTIS SMITH, STEPHEN THOMPSON, JEFF TURNER, SAM VINCENT, MORLON WILEY",16,19125.0,3097,6840,6.958,191.0,584.0,2.74,1669,2239,11.169,1144,2262,3406,1755,629,361,1313.0,1925,8054,364.3,59.1,134.1,6.958,4.0,12.9,2.74,31.6,41.4,11.169,19.2,41.1,60.1,33.2,12.2,6.6,26.1,36.4,153.7,7994.16,20.06377411764706,0.5146220652357268,0.46673976608187134
19,19,1991,0,PHL,1610612755,"RON ANDERSON, MICHAEL ANSLEY, CHARLES BARKLEY, MANUTE BOL, JOHNNY DAWKINS, ARMEN GILLIAM, HERSEY HAWKINS, DAVE HOPPEN, THARON MAYES, BRIAN OLIVER, KENNY PAYNE, JEFF RULAND, CHARLES SHACKLEFORD, MITCHELL WIGGINS, JAYSON WILLIAMS",15,18921.0,3088,6544,6.3870000000000005,220.0,662.0,2.094,1738,2245,10.644,1045,2257,3302,1556,655,480,1151.0,1509,8134,284.8,44.2,96.4,6.3870000000000005,3.2,9.6,2.094,25.4,33.6,10.644,16.1,34.4,50.1,22.0,9.7,6.9,18.4,26.8,117.4,7637.8,19.37605834786745,0.5399771634934544,0.4886919315403423
20,20,1991,0,PHX,1610612756,"STEVE BURTT, CEDRIC CEBALLOS, TOM CHAMBERS, JEFF HORNACEK, KEVIN JOHNSON, NEGELE KNIGHT, ANDREW LANG, DAN MAJERLE, JERROD MUSTAF, ED NEALY, TIM PERRY, KURT RAMBIS, MARK WEST",13,19805.0,3553,7219,6.449,227.0,596.0,2.822,1861,2397,9.659,1088,2558,3646,2202,673,582,1212.0,1852,9194,282.6,50.4,102.7,6.449,3.0,8.1,2.822,25.8,33.6,9.659,15.2,36.7,51.8,32.0,9.8,7.9,18.0,27.1,129.3,8397.68,20.352872506942692,0.5556173311029675,0.5078958304474304
21,21,1991,0,POR,1610612757,"ALAA ABDELNABY, DANNY AINGE, MARK BRYANT, WAYNE COOPER, CLYDE DREXLER, KEVIN DUCKWORTH, JEROME KERSEY, ROBERT PACK, TERRY PORTER, CLIFFORD ROBINSON, LAMONT STROTHERS, ENNIS WHATLEY, BUCK WILLIAMS, DANNY YOUNG",14,19880.0,3476,7352,6.339,325.0,944.0,1.5870000000000002,1858,2463,10.189,1294,2549,3843,2065,753,410,1300.0,1983,9135,278.1,47.6,101.7,6.339,4.3,12.9,1.5870000000000002,25.8,34.3,10.189,18.0,34.9,52.9,29.0,10.8,6.0,18.1,27.7,124.8,8441.72,20.382422535211266,0.5414475587146089,0.4948993471164309
22,22,1991,0,SAC,1610612758,"ANTHONY BONNER, RANDY BROWN, DUANE CAUSWELL, PETE CHILCUTT, BOB HANSEN, LES JEPSEN, JIM LES, MITCH RICHMOND, STEVE SCHEFFLER, DWAYNE SCHINTZIUS, LIONEL SIMMONS, CARL THOMAS, WAYMAN TISDALE, SPUD WEBB",14,18450.0,3060,6564,6.819,226.0,627.0,3.045,1433,1901,9.532,938,2246,3184,1848,655,576,1223.0,1643,7779,306.3,48.8,105.8,6.819,3.9,11.5,3.045,21.2,29.0,9.532,14.9,32.4,47.2,26.4,10.4,8.200000000000001,17.7,29.5,122.7,7685.4400000000005,19.994640650406506,0.5255768575922513,0.48339427178549665
23,23,1991,0,SAN,1610612759,"WILLIE ANDERSON, STEPHEN BARDO, ANTOINE CARR, TOM COPA, TERRY CUMMINGS, SEAN ELLIOTT, TOM GARRICK, SIDNEY GREEN, SEAN HIGGINS, AVERY JOHNSON, VINNIE JOHNSON, TONY MASSENBURG, PAUL PRESSEY, DAVID ROBINSON, DONALD ROYAL, ROD STRICKLAND, GREG SUTTON, TRENT TUCKER",18,19627.0,3359,7055,7.439,118.0,404.0,2.928,1649,2237,11.58,1223,2535,3758,1998,721,605,1273.0,1778,8485,349.9,56.5,122.6,7.439,2.4000000000000004,8.0,2.928,26.9,36.4,11.58,19.9,41.4,61.5,39.1,13.4,9.2,23.1,33.3,142.3,8089.28,19.783229225047126,0.5277213879849937,0.48447909284195606
24,24,1991,0,SEA,1610612760,"DANA BARROS, BENOIT BENJAMIN, MICHAEL CAGE, MARTY CONLON, QUINTIN DAILEY, EDDIE JOHNSON, SHAWN KEMP, RICH KING, BART KOFOED, DERRICK MCKEY, NATE MCMILLAN, GARY PAYTON, RICKY PIERCE",13,19454.0,3317,6968,5.895,193.0,606.0,1.895,1742,2226,9.646,1259,2224,3483,1845,757,444,1259.0,1901,8569,286.4,48.0,102.1,5.895,2.6,8.5,1.895,26.4,34.0,9.646,18.4,33.3,51.8,26.1,11.0,7.0,19.3,28.1,124.9,7947.4400000000005,19.609186799629896,0.5391044160132067,0.48988231917336394
25,25,1991,0,UTH,1610612762,"IKE AUSTIN, THURL BAILEY, DAVID BENOIT, MIKE BROWN, COREY CROWDER, MARK EATON, BLUE EDWARDS, JEFF MALONE, KARL MALONE, ERIC MURDOCK, DELANEY RUDD, JOHN STOCKTON, BOB THORNTON",13,18017.0,3133,6378,5.591,158.0,455.0,2.118,1831,2342,10.149,958,2279,3237,2081,645,434,1173.0,1584,8255,256.5,43.2,92.6,5.591,2.1,6.2,2.118,27.4,34.8,10.149,15.0,32.8,47.6,28.0,8.5,6.5,16.7,23.4,115.9,7623.48,20.310098240550587,0.5571318273114053,0.5036061461273127
26,26,1991,0,WAS,1610612764,"MICHAEL ADAMS, LEDELL EACKLES, PERVIS ELLISON, A.J. ENGLISH, GREG FOSTER, HARVEY GRANT, TOM HAMMONDS, CHARLES JONES, ALBERT KING, RALPH SAMPSON, LABRADFORD SMITH, LARRY STEWART, DEREK STRONG, ANDRE TURNER, DAVID WINGATE",15,19833.0,3359,7289,6.115,146.0,535.0,1.658,1521,1956,11.219,1068,2342,3410,2008,712,422,1210.0,1848,8385,325.6,53.3,120.8,6.115,2.1,8.1,1.658,26.7,34.6,11.219,18.1,42.8,61.0,30.8,11.1,6.9,20.3,31.7,135.4,8291.64,20.067499621842384,0.514439901639827,0.47084648099876525
